ticker,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2011-06-09T00:00:00Z,331.49,333.67,330.75,333.25,9824600,41.1007896667,41.3710835564,41.0090385299,41.3190085868,68772268,0,1
AAPL,2011-06-10T00:00:00Z,325.9,331.66,325.51,330.55,15498400,40.4076966195,41.1218676306,40.3593412906,40.9842409253,108488908,0,1
AAPL,2011-06-13T00:00:00Z,326.6,328.31,325.07,327.2,11766900,40.4944882354,40.7065077543,40.3047865606,40.5688810491,82368382,0,1
AAPL,2011-06-14T00:00:00Z,332.44,333.25,329.31,330,11948900,41.2185782884,41.3190085868,40.8304957771,40.9160475128,83642383,0,1
AAPL,2011-06-15T00:00:00Z,326.75,330.3,324.88,329.75,14257000,40.5130864388,40.9532439196,40.2812288363,40.8850505071,99799099,0,1
AAPL,2011-06-16T00:00:00Z,325.16,328.6811,318.33,326.9,18235400,40.3159454826,40.7525197096,39.4691072871,40.5316846422,127647927,0,1
AAPL,2011-06-17T00:00:00Z,320.26,329.25,319.36,328.99,21965000,39.7084041711,40.8230564957,39.5968149506,40.7908196098,153755153,0,1
AAPL,2011-06-20T00:00:00Z,315.32,317.7,310.5,317.355,22880200,39.0959033386,39.3909948328,38.4982810689,39.3482189649,160161560,0,1
AAPL,2011-06-21T00:00:00Z,325.3,325.8,315.2,316.68,17620800,40.3333038058,40.3952978172,39.0810247759,39.2645270496,123345723,0,1
AAPL,2011-06-22T00:00:00Z,322.61,328.9,322.38,325.16,13949400,39.9997760246,40.7796606878,39.9712587793,40.3159454826,97645897,0,1
AAPL,2011-06-23T00:00:00Z,331.23,331.69,318.12,318.94,19991400,41.0685527808,41.1255872713,39.4430698024,39.544739981,139939939,0,1
AAPL,2011-06-24T00:00:00Z,326.35,333.15,325.09,331.37,15707400,40.4634912297,41.3066097845,40.307266321,41.085911104,109951909,0,1
AAPL,2011-06-27T00:00:00Z,332.04,333.9,327.25,327.59,12136200,41.1689830793,41.3996008016,40.5750804502,40.617236378,84953484,0,1
AAPL,2011-06-28T00:00:00Z,335.26,336.7,333.44,333.65,10510700,41.5682245126,41.7467672654,41.3425663111,41.3686037959,73574973,0,1
AAPL,2011-06-29T00:00:00Z,334.04,336.37,331.88,336.04,12590900,41.4169591248,41.7058512178,41.1491449956,41.6649351703,88136388,0,1
AAPL,2011-06-30T00:00:00Z,335.67,336.13,332.84,334.7,11534100,41.6190596019,41.6760940924,41.2681734975,41.4987912198,80738780,0,1
AAPL,2011-07-01T00:00:00Z,343.26,343.5,334.2,335.95,15546900,42.5601286947,42.5898858202,41.4367972084,41.6537762483,108828408,0,1
AAPL,2011-07-05T00:00:00Z,349.43,349.83,342.5,343,12680500,43.3251347952,43.3747300043,42.4658977974,42.5278918088,88763588,0,1
AAPL,2011-07-06T00:00:00Z,351.76,354.1,346.71,348.95,15879500,43.6140268882,43.9041588615,42.9878873732,43.2656205442,111156611,0,1
AAPL,2011-07-07T00:00:00Z,357.2,358,354,354.67,14273700,44.2885217321,44.3877121503,43.8917600592,43.9748320345,99915999,0,1
AAPL,2011-07-08T00:00:00Z,359.71,360,352.2,353.34,17486900,44.5997316692,44.6356881958,43.6685816182,43.8099279642,122408422,0,1
AAPL,2011-07-11T00:00:00Z,354,359.77,352.82,356.34,15809800,43.8917600592,44.6071709506,43.7454541923,44.1818920325,110668710,0,1
AAPL,2011-07-12T00:00:00Z,353.75,357.68,348.62,353.53,16128900,43.8607630535,44.348035983,43.2247044967,43.8334856885,112902412,0,1
AAPL,2011-07-13T00:00:00Z,358.02,360,356.38,358.33,13987100,44.3901919107,44.6356881958,44.1868515534,44.4286281978,97909797,0,1
AAPL,2011-07-14T00:00:00Z,357.77,361.61,356.34,361.01,15376200,44.359194905,44.8353089125,44.1818920325,44.7609160988,107633507,0,1
AAPL,2011-07-15T00:00:00Z,364.92,365,359.17,361.17,17302400,45.2457092678,45.2556283096,44.5327781369,44.7807541824,121116921,0,1
AAPL,2011-07-18T00:00:00Z,373.8,374.65,365.28,365.43,20451900,46.34672291,46.4521127293,45.290344956,45.3089431594,143163443,0,1
AAPL,2011-07-19T00:00:00Z,376.85,378.65,373.32,378,29255200,46.7248863794,46.9480648204,46.287208659,46.8674726056,204786604,0,1
AAPL,2011-07-20T00:00:00Z,386.9,396.27,386,396.12,33619300,47.9709660082,49.1327337815,47.8593767877,49.1141355781,235335335,0,1
AAPL,2011-07-21T00:00:00Z,387.29,390.06,383.9,386.95,18804800,48.0193213371,48.3627681602,47.5990019399,47.9771654093,131633731,0,1
AAPL,2011-07-22T00:00:00Z,393.3,395.05,387.75,388.32,18454600,48.7644893539,48.9814683938,48.0763558276,48.1470290005,129182329,0,1
AAPL,2011-07-25T00:00:00Z,398.5,400,389.62,390.35,21064500,49.4092270723,49.5952091064,48.3082134301,48.3987246868,147451647,0,1
AAPL,2011-07-26T00:00:00Z,403.41,404.5,399.68,400,17020800,50.0180082641,50.1531552089,49.5555329392,49.5952091064,119145719,0,1
AAPL,2011-07-27T00:00:00Z,392.59,402.64,392.15,400.59,23547300,48.6764578577,49.9225374865,48.6219031277,49.6683620399,164831264,0,1
AAPL,2011-07-28T00:00:00Z,391.82,396.99,388.13,391.62,21215500,48.5809870802,49.2220051579,48.1234712762,48.5561894757,148508648,0,1
AAPL,2011-07-29T00:00:00Z,390.48,395.15,384,387.64,22592300,48.4148431297,48.993867196,47.6114007422,48.0627171451,158146258,0,1
AAPL,2011-08-01T00:00:00Z,396.75,399.5,392.37,397.78,21887000,49.1922480325,49.5332150951,48.6491804927,49.3199556959,153209153,0,1
AAPL,2011-08-02T00:00:00Z,388.91,397.9,388.35,397.65,22840700,48.220181934,49.3348342586,48.1507486412,49.3038372529,159885059,0,1
AAPL,2011-08-03T00:00:00Z,392.57,393.55,382.24,390.98,26161000,48.6739780973,48.7954863596,47.3931818221,48.4768371411,183127183,0,1
AAPL,2011-08-04T00:00:00Z,377.37,391.32,377.35,389.41,31121700,46.7893601512,48.5189930688,46.7868803908,48.2821759454,217852117,0,1
AAPL,2011-08-05T00:00:00Z,373.62,383.5,362.57,380.44,43021100,46.3244050659,47.5494067308,44.9543374143,47.1700033811,301148001,0,1
AAPL,2011-08-08T00:00:00Z,353.21,367.77,353.02,361.69,40851200,43.7938095212,45.5990751327,43.7702517969,44.8452279543,285958685,0,1
AAPL,2011-08-09T00:00:00Z,374.01,374.61,355,361.3,38663700,46.3727603948,46.4471532084,44.015748082,44.7968726254,270646170,0,1
AAPL,2011-08-10T00:00:00Z,363.69,374.65,362.5,371.15,31380600,45.0932039998,46.4521127293,44.9456582527,46.0181546496,219664419,0,1
AAPL,2011-08-11T00:00:00Z,373.7,375.45,364.72,370.52,26498900,46.3343241077,46.5513031475,45.2209116633,45.9400421953,185492485,0,1
AAPL,2011-08-12T00:00:00Z,376.99,379.64,374.23,378.07,18892000,46.7422447026,47.0708129629,46.4000377598,46.8761517672,132244132,0,1
AAPL,2011-08-15T00:00:00Z,383.41,384.97,378.09,379.63,16448000,47.5382478088,47.7316691243,46.8786315276,47.0695730827,115136115,0,1
AAPL,2011-08-16T00:00:00Z,380.48,383.37,376.06,381.52,17812500,47.1749629021,47.5332882878,46.6269358414,47.3039104457,124687624,0,1
AAPL,2011-08-17T00:00:00Z,380.44,384.52,378,382.31,15787900,47.1700033811,47.675874514,46.8674726056,47.4018609837,110515410,0,1
AAPL,2011-08-18T00:00:00Z,366.05,372.65,361.37,370.84,30408400,45.3858157335,46.2041366838,44.805551787,45.9797183626,212859012,0,1
AAPL,2011-08-19T00:00:00Z,356.03,367,356,362.17,27710300,44.1434557454,45.5036043552,44.1397361047,44.9047422052,193972293,0,1
AAPL,2011-08-22T00:00:00Z,356.44,364.88,355.09,364.51,19118400,44.1942908348,45.2407497469,44.026907004,45.1948741785,133828933,0,1
AAPL,2011-08-23T00:00:00Z,373.6,373.64,357,360.3,23458400,46.3219253054,46.3268848263,44.2637241275,44.6728846026,164208964,0,1
AAPL,2011-08-24T00:00:00Z,376.18,378.96,370.6,373.47,22366700,46.6418144042,46.9865011074,45.9499612371,46.3058068625,156567056,0,1
AAPL,2011-08-25T00:00:00Z,373.72,375.45,365,365.08,31119500,46.3368038682,46.5513031475,45.2556283096,45.2655473515,217836717,0,1
AAPL,2011-08-26T00:00:00Z,383.58,383.8,370.8008,371.17,22909900,47.5593257726,47.5866031376,45.9748580321,46.0206344101,160369460,0,1
AAPL,2011-08-29T00:00:00Z,389.97,391.5,388,388.18,14473900,48.3516092381,48.5413109129,48.1073528333,48.1296706774,101317401,0,1
AAPL,2011-08-30T00:00:00Z,389.99,391.84,386.21,388.25,14925800,48.3540889986,48.5834668407,47.8854142725,48.1383498389,104480704,0,1
AAPL,2011-08-31T00:00:00Z,384.83,392.08,381.86,390.57,18663800,47.7143108011,48.6132239661,47.3460663735,48.4260020518,130646730,0,1
AAPL,2011-09-01T00:00:00Z,381.03,387.3399,380.72,385.82,12275900,47.2431563146,48.0255083394,47.2047200275,47.8370589436,85931385,0,1
AAPL,2011-09-02T00:00:00Z,374.05,378,371.83,374.74,15676400,46.3777199157,46.8674726056,46.1024665051,46.4632716514,109734909,0,1
AAPL,2011-09-06T00:00:00Z,379.74,380.33,366.48,367.37,18203500,47.0832117652,47.1563646986,45.4391305833,45.5494799236,127424627,0,1
AAPL,2011-09-07T00:00:00Z,383.93,385.6,382,385.56,12520600,47.6027215806,47.8097815786,47.3634246967,47.8048220577,87644287,0,1
AAPL,2011-09-08T00:00:00Z,384.14,388.61,382.31,382.4,14862800,47.6287590654,48.1829855271,47.4018609837,47.4130199058,104039704,0,1
AAPL,2011-09-09T00:00:00Z,377.48,386,375.02,383.93,20171900,46.8029988338,47.8593767877,46.4979882977,47.6027215806,141203441,0,1
AAPL,2011-09-12T00:00:00Z,379.94,380.88,371.9,375.89,16708300,47.1080093698,47.2245581112,46.1111456667,46.6058578776,116958216,0,1
AAPL,2011-09-13T00:00:00Z,384.62,386.21,380.25,382.14,15734300,47.6882733163,47.8854142725,47.1464456568,47.3807830198,110140210,0,1
AAPL,2011-09-14T00:00:00Z,389.3,392.21,385.76,387.02,19097300,48.2685372628,48.6293424091,47.8296196623,47.9858445709,133681233,0,1
AAPL,2011-09-15T00:00:00Z,392.96,393.66,389.9,391.43,14922100,48.7223334262,48.8091250421,48.3429300765,48.5326317513,104454804,0,1
AAPL,2011-09-16T00:00:00Z,400.5,400.503,395.03,395.54,24946900,49.6572031178,49.6575750819,48.9789886333,49.0422225249,174628474,0,1
AAPL,2011-09-19T00:00:00Z,411.63,413.23,395.2045,397,29423600,51.0371898112,51.2355706476,49.0006245433,49.2232450381,205965405,0,1
AAPL,2011-09-20T00:00:00Z,413.45,422.86,411.19,415.25,27705500,51.2628480127,52.4295753069,50.9826350812,51.4860264536,193938693,0,1
AAPL,2011-09-21T00:00:00Z,412.14,421.59,412,419.64,21642000,51.1004237028,52.272110518,51.0830653796,52.0303338736,151494151,0,1
AAPL,2011-09-22T00:00:00Z,401.82,409.82,396.7,401.03,34588600,49.8208673079,50.81277149,49.1860486313,49.7229167699,242120442,0,1
AAPL,2011-09-23T00:00:00Z,404.3,406.74,399.85,400.28,19509900,50.1283576043,50.4308883799,49.576610903,49.6299257528,136569436,0,1
AAPL,2011-09-26T00:00:00Z,403.17,403.98,391.3,399.86,29031300,49.9882511386,50.0886814371,48.5165133084,49.5778507833,203219303,0,1
AAPL,2011-09-27T00:00:00Z,399.26,409.25,398.06,408.73,22589200,49.5034579696,50.742098317,49.3546723423,50.6776245452,158124558,0,1
AAPL,2011-09-28T00:00:00Z,397.01,403.74,396.51,400.19,15344200,49.2244849184,50.0589243116,49.162490907,49.6187668308,107409507,0,1
AAPL,2011-09-29T00:00:00Z,390.57,402.21,386.21,401.92,23253100,48.4260020518,49.8692226368,47.8854142725,49.8332661102,162771862,0,1
AAPL,2011-09-30T00:00:00Z,381.32,388.89,381.18,387.12,19558600,47.2791128412,48.2177021735,47.261754518,47.9982433732,136910336,0,1
AAPL,2011-10-03T00:00:00Z,374.6,382.64,373.171,380.37,23896400,46.4459133282,47.4427770312,46.2687344437,47.1613242195,167274967,0,1
AAPL,2011-10-04T00:00:00Z,372.5,381.8,354.24,374.57,44059900,46.1855384804,47.3386270921,43.9215171847,46.4421936875,308419608,0,1
AAPL,2011-10-05T00:00:00Z,378.25,379.82,360.3,367.86,28088200,46.8984696113,47.093130807,44.6728846026,45.6102340547,196617596,0,1
AAPL,2011-10-06T00:00:00Z,377.37,384.78,371.8045,373.33,29020800,46.7893601512,47.7081113999,46.0993048105,46.2884485393,203145803,0,1
AAPL,2011-10-07T00:00:00Z,369.8,377.74,368.489,375.78,19123500,45.8507708189,46.8352357197,45.6882225211,46.5922191951,133864633,0,1
AAPL,2011-10-10T00:00:00Z,388.81,388.81,378.21,379.09,15804100,48.2077831317,48.2077831317,46.8935100904,47.0026195504,110628810,0,1
AAPL,2011-10-11T00:00:00Z,400.29,403.18,391.5,392.57,21631700,49.631165633,49.9894910188,48.5413109129,48.6739780973,151422051,0,1
AAPL,2011-10-12T00:00:00Z,402.19,409.25,400.14,407.34,22224500,49.8667428763,50.742098317,49.6125674296,50.5052811935,155571655,0,1
AAPL,2011-10-13T00:00:00Z,408.43,408.43,402.85,404.98,15220900,50.6404281384,50.6404281384,49.9485749713,50.2126694598,106546406,0,1
AAPL,2011-10-14T00:00:00Z,422,422,415.27,416.83,20477400,52.3229456073,52.3229456073,51.4885062141,51.6819275296,143341943,0,1
AAPL,2011-10-17T00:00:00Z,419.99,426.7,415.94,421.74,24501600,52.0737296815,52.9056893143,51.5715781893,52.2907087214,171511371,0,1
AAPL,2011-10-18T00:00:00Z,422.24,424.8067,415.99,421.76,31485800,52.3527027328,52.6709427908,51.5777775905,52.2931884818,220400820,0,1
AAPL,2011-10-19T00:00:00Z,398.62,408.419,397.8,401.35,39430700,49.424105635,50.6390642701,49.3224354564,49.7625929372,276015176,0,1
AAPL,2011-10-20T00:00:00Z,395.31,400.35,394.21,400,19616800,49.0137052797,49.6386049144,48.8773184546,49.5952091064,137317737,0,1
AAPL,2011-10-21T00:00:00Z,392.87,399.14,390.75,398.1,22187300,48.7111745041,49.4885794069,48.4483198959,49.3596318632,155311255,0,1
AAPL,2011-10-24T00:00:00Z,405.77,406.5,395.4,396.18,17933500,50.3106199978,50.4011312544,49.0248642017,49.1215748595,125534625,0,1
AAPL,2011-10-25T00:00:00Z,397.77,406.55,397.38,405.03,15372400,49.3187158157,50.4073306556,49.2703604868,50.218868861,107606907,0,1
AAPL,2011-10-26T00:00:00Z,400.6,402.55,393.151,401.76,16296600,49.6696019201,49.9113785645,48.7460151385,49.8134280265,114076314,0,1
AAPL,2011-10-27T00:00:00Z,404.69,409,401.89,407.56,17666600,50.1767129332,50.7111013113,49.8295464695,50.5325585586,123666323,0,1
AAPL,2011-10-28T00:00:00Z,404.95,406.35,402.51,403,11530100,50.2089498191,50.382533051,49.9064190436,49.9671731747,80710780,0,1
AAPL,2011-10-31T00:00:00Z,404.78,409.33,401.05,402.42,13767900,50.1878718553,50.7520173589,49.7253965304,49.8952601215,96375396,0,1
AAPL,2011-11-01T00:00:00Z,396.51,399.5,393.22,397.41,18992500,49.162490907,49.5332150951,48.7545703121,49.2740801275,132947632,0,1
AAPL,2011-11-02T00:00:00Z,397.41,400.44,395.11,400.09,11691100,49.2740801275,49.6497638365,48.9889076751,49.6063680285,81837781,0,1
AAPL,2011-11-03T00:00:00Z,403.07,403.4,395.36,399.07,15763800,49.9758523363,50.0167683839,49.0199046808,49.4799002453,110346710,0,1
AAPL,2011-11-04T00:00:00Z,400.24,403.44,399.16,402.03,10793900,49.6249662319,50.0217279048,49.4910591673,49.8469047927,75557375,0,1
AAPL,2011-11-07T00:00:00Z,399.73,400,396.13,399.91,9652700,49.5617323403,49.5952091064,49.1153754583,49.5840501844,67568967,0,1
AAPL,2011-11-08T00:00:00Z,406.23,408,401.56,402.21,14301500,50.3676544883,50.5871132886,49.788630422,49.8692226368,100110600,0,1
AAPL,2011-11-09T00:00:00Z,395.28,400.89,394.23,396.97,19953000,49.009985639,49.7055584467,48.8797982151,49.2195253975,139671139,0,1
AAPL,2011-11-10T00:00:00Z,385.22,397.21,382.15,397.03,26598300,47.76266613,49.2492825229,47.3820229001,49.2269646788,186188286,0,1
AAPL,2011-11-11T00:00:00Z,384.62,388.7,380.26,386.61,23349500,47.6882733163,48.1941444492,47.147685537,47.9350094816,163446663,0,1
AAPL,2011-11-14T00:00:00Z,379.26,385.25,378.2,383.5201,15460900,47.0236975143,47.7663857706,46.8922702101,47.5518988901,108226408,0,1
AAPL,2011-11-15T00:00:00Z,388.83,389.5,379.45,380.8,15386100,48.2102628921,48.2933348674,47.0472552386,47.2146390693,107702807,0,1
AAPL,2011-11-16T00:00:00Z,384.77,391.14,384.32,389.25,12471800,47.7068715197,48.4966752247,47.6510769095,48.2623378617,87302687,0,1
AAPL,2011-11-17T00:00:00Z,377.41,384.58,375.5,383.98,17139300,46.7943196722,47.6833137954,46.5575025487,47.6089209817,119975219,0,1
AAPL,2011-11-18T00:00:00Z,374.94,379.99,374.88,378.92,13283500,46.4880692559,47.1142087709,46.4806299746,46.9815415865,92984592,0,1
AAPL,2011-11-21T00:00:00Z,369.01,371.68,365.91,370.4,15999300,45.7528202809,46.0838683017,45.3684574103,45.9251636326,111995211,0,1
AAPL,2011-11-22T00:00:00Z,376.51,377.93,370.94,371.02,14607900,46.6827304517,46.858793444,45.9921171649,46.0020362067,102255402,0,1
AAPL,2011-11-23T00:00:00Z,366.99,375.84,366.88,374.51,15295400,45.5023644749,46.5996584764,45.4887257924,46.4347544061,107067907,0,1
AAPL,2011-11-25T00:00:00Z,363.57,371.15,363.32,368.42,9098600,45.0783254371,46.0181546496,45.0473284314,45.6796673475,63690263,0,1
AAPL,2011-11-28T00:00:00Z,376.12,376.72,370.33,372.35,12371900,46.6343751228,46.7087679365,45.916484471,46.166940277,86603386,0,1
AAPL,2011-11-29T00:00:00Z,373.2,378.83,370.2,375.84,13423400,46.2723300963,46.9703826645,45.900366028,46.5996584764,93963893,0,1
AAPL,2011-11-30T00:00:00Z,382.2,382.276,378.3,381.29,14497800,47.3882223012,47.3976453909,46.9046690124,47.2753932005,101484701,0,1
AAPL,2011-12-01T00:00:00Z,387.93,389,380.75,382.54,13827900,48.0986736717,48.231340856,47.2084396682,47.4303782289,96795396,0,1
AAPL,2011-12-02T00:00:00Z,389.7,393.6299,388.58,389.83,13537700,48.318132472,48.8053930026,48.1792658865,48.3342509149,94763994,0,1
AAPL,2011-12-05T00:00:00Z,393.01,396.41,390.388,393.49,12757500,48.7285328273,49.1500921047,48.4034362316,48.7880470782,89302589,0,1
AAPL,2011-12-06T00:00:00Z,390.95,394.63,389.38,392.51,10128500,48.4731175004,48.9293934242,48.2784563047,48.6665388159,70899570,0,1
AAPL,2011-12-07T00:00:00Z,389.09,390.94,386.7625,389.93,10883800,48.2424997781,48.4718776202,47.9539176551,48.3466497172,76186676,0,1
AAPL,2011-12-08T00:00:00Z,390.66,395.5,390.23,391.45,13441300,48.4371609738,49.037263004,48.383846124,48.5351115118,94089194,0,1
AAPL,2011-12-09T00:00:00Z,393.62,394.04,391.03,392.85,10606900,48.8041655212,48.8562404908,48.4830365422,48.7086947437,74248374,0,1
AAPL,2011-12-12T00:00:00Z,391.84,393.9,389.45,391.68,10752400,48.5834668407,48.8388821676,48.2871354663,48.563628757,75266875,0,1
AAPL,2011-12-13T00:00:00Z,388.81,395.4,387.1,393,12104600,48.2077831317,49.0248642017,47.9957636128,48.7272929471,84732284,0,1
AAPL,2011-12-14T00:00:00Z,380.19,387.38,377.68,386.7,14531700,47.1390063754,48.0304802591,46.8277964383,47.9461684037,101722001,0,1
AAPL,2011-12-15T00:00:00Z,378.94,383.74,378.31,383.33,9150000,46.984021347,47.5791638563,46.9059088926,47.5283287669,64050064,0,1
AAPL,2011-12-16T00:00:00Z,381.02,384.15,379.57,380.36,15052800,47.2419164343,47.6299989456,47.0621338013,47.1600843393,105369705,0,1
AAPL,2011-12-19T00:00:00Z,382.21,384.85,380.48,382.47,8411800,47.3894621814,47.7167905615,47.1749629021,47.4216990674,58882658,0,1
AAPL,2011-12-20T00:00:00Z,395.95,396.1,387.26,387.76,12043400,49.0930576142,49.1116558177,48.0156016964,48.0775957078,84303884,0,1
AAPL,2011-12-21T00:00:00Z,396.445,397.3,392.01,396.69,9391000,49.1544316855,49.260441445,48.6045448045,49.1848087511,65737065,0,1
AAPL,2011-12-22T00:00:00Z,398.55,399.13,396.1,397,7227100,49.4154264734,49.4873395266,49.1116558177,49.2232450381,50589750,0,1
AAPL,2011-12-23T00:00:00Z,403.33,403.59,399.495,399.69,9621400,50.0080892223,50.0403261082,49.5325951549,49.5567728194,67349867,0,1
AAPL,2011-12-27T00:00:00Z,406.53,409.09,403.02,403.1,9467000,50.4048508951,50.7222602334,49.9696529352,49.979571977,66269066,0,1
AAPL,2011-12-28T00:00:00Z,402.64,408.25,401.34,406.89,8166500,49.9225374865,50.6181102943,49.761353057,50.4494865833,57165557,0,1
AAPL,2011-12-29T00:00:00Z,405.12,405.65,400.51,403.4,7713500,50.230027783,50.2957414351,49.6584429981,50.0167683839,53994553,0,1
AAPL,2011-12-30T00:00:00Z,405,406.28,403.49,403.51,6416500,50.2151492203,50.3738538894,50.0279273059,50.0304070664,44915544,0,1
AAPL,2012-01-03T00:00:00Z,411.23,412.5,409,409.4,10793600,50.9875946021,51.145059391,50.7111013113,50.7606965204,75555275,0,1
AAPL,2012-01-04T00:00:00Z,413.44,414.68,409.28,410,9286500,51.2616081324,51.4153532807,50.7458179577,50.8350893341,65005565,0,1
AAPL,2012-01-05T00:00:00Z,418.03,418.55,412.67,414.95,9688200,51.8307131569,51.8951869288,51.1661373549,51.4488300468,67817467,0,1
AAPL,2012-01-06T00:00:00Z,422.4,422.75,419.22,419.77,11367600,52.3725408164,52.4159366244,51.978258904,52.0464523165,79573279,0,1
AAPL,2012-01-09T00:00:00Z,421.73,427.75,421.35,425.5001,14072300,52.2894688412,53.0358767382,52.2423533925,52.7569160858,98506198,0,1
AAPL,2012-01-10T00:00:00Z,423.24,426,421.5,425.9101,9221300,52.4766907555,52.8188976984,52.2609515959,52.8077511751,64549164,0,1
AAPL,2012-01-11T00:00:00Z,422.55,422.85,419.31,422.68,7681600,52.3911390198,52.4283354267,51.9894178261,52.4072574628,53771253,0,1
AAPL,2012-01-12T00:00:00Z,421.39,422.9,418.75,422.28,7592400,52.2473129134,52.4345348278,51.9199845333,52.3576622537,53146853,0,1
AAPL,2012-01-13T00:00:00Z,419.81,420.45,418.66,419.7,8072200,52.0514118374,52.130764172,51.9088256113,52.0377731549,56505456,0,1
AAPL,2012-01-17T00:00:00Z,424.7,425.99,422.96,424.2,8674900,52.6577132688,52.8176578181,52.4419741092,52.5957192574,60724360,0,1
AAPL,2012-01-18T00:00:00Z,429.11,429.47,426.3,426.96,9885400,53.2045004492,53.2491361374,52.8560941052,52.9379262002,69197869,0,1
AAPL,2012-01-19T00:00:00Z,427.75,431.369,426.51,430.15,9347800,53.0358767382,53.4845893926,52.88213159,53.3334479928,65434665,0,1
AAPL,2012-01-20T00:00:00Z,420.3,427.5,419.75,427.49,14784800,52.1121659686,53.0048797325,52.0439725561,53.0036398523,103493703,0,1
AAPL,2012-01-23T00:00:00Z,427.409,428.45,422.3,422.67,10930800,52.9935968224,53.1226683541,52.3601420141,52.4060175826,76515676,0,1
AAPL,2012-01-24T00:00:00Z,420.41,425.1001,419.55,425.1001,19558500,52.1258046511,52.7073208767,52.0191749515,52.7073208767,136909636,0,1
AAPL,2012-01-25T00:00:00Z,446.66,454.45,443.73,454.44,34225500,55.3804902487,56.3463569461,55.017205342,56.3451170658,239578739,0,1
AAPL,2012-01-26T00:00:00Z,444.63,448.79,443.14,448.36,11570900,55.1287945625,55.6445847372,54.9440524086,55.5912698874,80996380,0,1
AAPL,2012-01-27T00:00:00Z,447.28,448.48,443.77,444.34,10703900,55.4573628228,55.6061484501,55.0221648629,55.0928380359,74927374,0,1
AAPL,2012-01-30T00:00:00Z,453.01,453.9,445.39,445.71,13547900,56.1678141933,56.2781635335,55.2230254598,55.2627016271,94835394,0,1
AAPL,2012-01-31T00:00:00Z,456.48,458.24,453.07,455.59,13988700,56.5980526323,56.8162715523,56.1752534746,56.487703292,97920997,0,1
AAPL,2012-02-01T00:00:00Z,456.19,458.99,455.55,458.41,9644500,56.5620961057,56.9092625694,56.4827437711,56.8373495162,67511567,0,1
AAPL,2012-02-02T00:00:00Z,455.12,457.17,453.98,455.9,6671300,56.4294289213,56.683604368,56.2880825754,56.5261395791,46699146,0,1
AAPL,2012-02-03T00:00:00Z,459.68,460,455.56,457.3,10235700,56.9948143051,57.0344904724,56.4839836513,56.6997228109,71649971,0,1
AAPL,2012-02-06T00:00:00Z,463.97,464.98,458.201,458.38,8907600,57.5267229228,57.6519508258,56.8114360195,56.8336298755,62353262,0,1
AAPL,2012-02-07T00:00:00Z,468.83,469.75,464.581,465.25,11293700,58.1293047134,58.2433736944,57.6024796047,57.6854275919,79055979,0,1
AAPL,2012-02-08T00:00:00Z,476.68,476.79,469.7,470.5,14567500,59.1026106922,59.1162493747,58.2371742932,58.3363647115,101972601,0,1
AAPL,2012-02-09T00:00:00Z,493.17,496.75,480.56,480.76,31579100,61.1471731876,61.5910503091,59.5836842205,59.608481825,221053921,0,1
AAPL,2012-02-10T00:00:00Z,493.42,497.62,488.55,490.96,22546500,61.1781701933,61.6989198889,60.5743485224,60.8731596573,157825657,0,1
AAPL,2012-02-13T00:00:00Z,502.6,503.83,497.09,499.53,18472000,62.3163802422,62.4688855103,61.6332062368,61.9357370124,129304129,0,1
AAPL,2012-02-14T00:00:00Z,509.46,509.56,502,504.66,16442800,63.1669380784,63.1793368807,62.2419874286,62.5717955691,115099715,0,1
AAPL,2012-02-15T00:00:00Z,497.67,526.29,496.89,514.26,53790000,61.70511929,65.2536565016,61.6084086323,63.7620805877,376530376,0,1
AAPL,2012-02-16T00:00:00Z,502.21,504.89,486.63,491.5,33734000,62.2680249134,62.6003128144,60.3362915187,60.9401131895,236138236,0,1
AAPL,2012-02-17T00:00:00Z,502.12,507.77,500.3,503.11,19135900,62.2568659913,62.95739832,62.0312077899,62.3796141339,133951433,0,1
AAPL,2012-02-21T00:00:00Z,514.85,514.85,504.12,506.88,21628400,63.8352335211,63.8352335211,62.5048420369,62.8470489797,151398951,0,1
AAPL,2012-02-22T00:00:00Z,513.04,515.49,509.07,513.08,17260800,63.6108151999,63.9145858557,63.1185827495,63.6157747208,120825720,0,1
AAPL,2012-02-23T00:00:00Z,516.39,517.8296,509.5,514.54,20286700,64.0261750762,64.2046682338,63.1718975993,63.7967972341,142007042,0,1
AAPL,2012-02-24T00:00:00Z,522.41,522.9,518.64,519.67,14824000,64.7725829732,64.8333371044,64.3051481274,64.4328557909,103768103,0,1
AAPL,2012-02-27T00:00:00Z,525.76,528.5,516.28,521.31,19556500,65.1879428495,65.5276700319,64.0125363937,64.6361961482,136895636,0,1
AAPL,2012-02-28T00:00:00Z,535.41,535.41,525.85,527.96,21442400,66.3844272692,66.3844272692,65.1991017716,65.4607164996,150096950,0,1
AAPL,2012-02-29T00:00:00Z,542.44,547.61,535.7,541.56,34000400,67.2560630693,67.897081147,66.4203837958,67.1469536092,238003038,0,1
AAPL,2012-03-01T00:00:00Z,544.47,548.21,538.77,548.17,24402500,67.5077587555,67.9714739606,66.8010270257,67.9665144397,170817670,0,1
AAPL,2012-03-02T00:00:00Z,545.18,546.8,542.52,544.24,15418300,67.5957902516,67.7966508485,67.2659821111,67.4792415102,107928207,0,1
